Longitude,Latitude,polygon_area,polygon_perimeter,polygon_density
-1.2910215893495336,0.711995083698712,2.964963193726706e-11,2.3583652513412197e-05,18.0
-1.2910207749789049,0.711995898243874,2.964963193726706e-11,2.3583652513412197e-05,17.0
-1.291020076847204,0.7119967417615015,2.964963193726706e-11,2.3583652513412197e-05,17.0
-1.291019582220894,0.7119974398932023,2.964963193726706e-11,2.3583652513412197e-05,18.0
-1.291018971355656,0.7119980507584405,2.964963193726706e-11,2.3583652513412197e-05,17.0
-1.2910184769038786,0.7119985453847504,2.964963193726706e-11,2.3583652513412197e-05,17.0
-1.2910178079191765,0.7119992724889168,2.964963193726706e-11,2.3583652513412197e-05,18.0
-1.2899377690310438,0.7122079848949898,7.741242489816538e-12,1.2658826830416745e-05,12.0
-1.2899324457768253,0.7122096429577791,7.741242489816538e-12,1.2658826830416745e-05,10.0
-1.2899299441964085,0.7122103700619455,7.741242489816538e-12,1.2658826830416745e-05,10.0
-1.2899269479896813,0.7122111264876433,7.741242489816538e-12,1.2658826830416745e-05,10.0
-1.289923864516492,0.7122117954723456,1.1539821713389246e-11,1.9102058190392603e-05,10.0
-1.2899209847232262,0.7122126100175076,1.1539821713389246e-11,1.9102058190392603e-05,9.0
-1.2899182213434215,0.7122135989210617,1.1539821713389246e-11,1.9102058190392603e-05,8.0
-1.289915516083081,0.7122144426132222,1.1539821713389246e-11,1.9102058190392603e-05,8.0
-1.2899080111672974,0.7122174677924147,1.1539821713389246e-11,1.9102058190392603e-05,7.0
-1.2899057713862683,0.7122187476423552,1.1539821713389246e-11,1.9102058190392603e-05,6.0
-1.289903676991166,0.7122201149332911,1.1539821713389246e-11,1.9102058190392603e-05,6.0
-1.2899015825960636,0.7122213366637676,0.0,0.0,5.0
-1.289899429906964,0.712222558394244,0.0,0.0,5.0
-1.2898973065393962,0.7122237801247203,0.0,0.0,5.0
-1.289895066583834,0.7122249727081982,0.0,0.0,6.0
-1.2898928559498035,0.7122261944386747,1.980927080821428e-12,5.8086795482253174e-06,6.0
-1.2898908196741652,0.7122272997556899,1.980927080821428e-12,5.8086795482253174e-06,7.0
-1.2898872998686628,0.712229481417255,1.980927080821428e-12,5.8086795482253174e-06,7.0
-1.2898855545394108,0.7122304123758779,1.980927080821428e-12,5.8086795482253174e-06,7.0
-1.2898838092101585,0.7122314304264308,1.980927080821428e-12,5.8086795482253174e-06,7.0
-1.2898821221749037,0.7122323612105207,1.980927080821428e-12,5.8086795482253174e-06,6.0
-1.289880434965116,0.7122333211416093,1.980927080821428e-12,5.8086795482253174e-06,5.0
-1.2898774387583891,0.7122350374983957,1.980927080821428e-12,5.8086795482253174e-06,6.0
-1.2898761589084484,0.7122354738307087,1.980927080821428e-12,5.8086795482253174e-06,6.0
-1.2898740936603443,0.7122362882013377,1.980927080821428e-12,5.8086795482253174e-06,5.0
-1.2898735990340344,0.7122367536806492,1.980927080821428e-12,5.8086795482253174e-06,5.0
-1.2898726101304803,0.712237509931814,1.980927080821428e-12,5.8086795482253174e-06,5.0
-1.2898719409712454,0.7122378881446629,1.980927080821428e-12,5.8086795482253174e-06,5.0
-1.289870952067691,0.7122381207970523,1.980927080821428e-12,5.8086795482253174e-06,5.0
-1.2898699048701399,0.7122384698629026,1.980927080821428e-12,5.8086795482253174e-06,5.0
-1.2898687412591274,0.7122389061952157,7.782365841210322e-12,1.1793152485932144e-05,5.0
-1.289867577648115,0.7122394880879884,7.782365841210322e-12,1.1793152485932144e-05,5.0
-1.289865716079935,0.7122403607526143,7.782365841210322e-12,1.1793152485932144e-05,6.0
-1.2898649306817715,0.7122407679379289,7.782365841210322e-12,1.1793152485932144e-05,6.0
-1.2898642615225364,0.7122410297373166,7.782365841210322e-12,1.1793152485932144e-05,6.0
-1.289863796217758,0.7122414660696297,7.782365841210322e-12,1.1793152485932144e-05,6.0
-1.289863418004909,0.7122417278690174,7.782365841210322e-12,1.1793152485932144e-05,5.0
-1.2898608581304951,0.7122435313177334,7.782365841210322e-12,1.1793152485932144e-05,5.0
-1.2898585310830033,0.7122448403146725,7.782365841210322e-12,1.1793152485932144e-05,6.0
-1.289857571151915,0.712245189380523,7.782365841210322e-12,1.1793152485932144e-05,6.0
-1.2898566984872888,0.7122450731415946,7.782365841210322e-12,1.1793152485932144e-05,6.0
-1.2898519279788443,0.7122656680267682,0.0,0.0,11.0
-1.2898522770446945,0.7122675295949483,1.7022950500709055e-10,6.564270317728584e-05,12.0
-1.2898525096970839,0.7122695658705867,1.7022950500709055e-10,6.564270317728584e-05,13.0
-1.289852887909933,0.7122715148797625,1.7022950500709055e-10,6.564270317728584e-05,13.0
-1.2898532078287845,0.7122734928614036,1.7022950500709055e-10,6.564270317728584e-05,14.0
-1.2898535568946352,0.7122756164035045,1.7022950500709055e-10,6.564270317728584e-05,14.0
-1.2898539059604854,0.7122777980650694,1.7022950500709055e-10,6.564270317728584e-05,15.0
-1.2898542258793373,0.7122799797266345,1.7022950500709055e-10,6.564270317728584e-05,14.0
-1.2898546040921863,0.712282132241201,1.086841445891473e-10,7.04763760105525e-05,15.0
-1.2898549531580368,0.7122842266363034,1.086841445891473e-10,7.04763760105525e-05,16.0
-1.2898555640232747,0.7122882117465846,1.086841445891473e-10,7.04763760105525e-05,19.0
-1.2898560876220506,0.7122917896715512,2.032392193972453e-11,2.2334906799104508e-05,20.0
-1.2898563785684367,0.7122932442289498,2.032392193972453e-11,2.2334906799104508e-05,20.0
-1.289856873020214,0.7122943786929634,2.032392193972453e-11,2.2334906799104508e-05,22.0
-1.2898573966189895,0.7122953675965177,2.032392193972453e-11,2.2334906799104508e-05,22.0
-1.2898582692836156,0.7122962402611437,2.032392193972453e-11,2.2334906799104508e-05,23.0
-1.2898606254781058,0.7122981311508552,2.032392193972453e-11,2.2334906799104508e-05,25.0
-1.2898617599421194,0.7122990910819439,2.032392193972453e-11,2.2334906799104508e-05,25.0
-1.2898627490202066,0.7122999637465699,2.032392193972453e-11,2.2334906799104508e-05,25.0
-1.2898635633908355,0.7123006327312721,2.032392193972453e-11,2.2334906799104508e-05,26.0
-1.2898642615225364,0.7123012144495118,2.032392193972453e-11,2.2334906799104508e-05,27.0
-1.2898668505439488,0.7123042687757027,2.032392193972453e-11,2.2334906799104508e-05,29.0
-1.2898680431274265,0.7123050541738662,2.032392193972453e-11,2.2334906799104508e-05,29.0
-1.289869206738439,0.7123058395720295,2.032392193972453e-11,2.2334906799104508e-05,29.0
-1.2898702829084558,0.7123064795842663,2.032392193972453e-11,2.2334906799104508e-05,29.0
-1.2898712428395442,0.7123070613025061,2.032392193972453e-11,2.2334906799104508e-05,28.0
-1.2898720865317048,0.7123076140482802,1.2004972513401297e-11,1.7385214846644758e-05,28.0
-1.2898729300493323,0.7123081667940543,7.799911803977832e-11,4.4408933367607865e-05,28.0
-1.2898736573280316,0.7123086031263672,7.799911803977832e-11,4.4408933367607865e-05,28.0
-1.2898743263127337,0.7123089230452191,7.799911803977832e-11,4.4408933367607865e-05,28.0
-1.289874820764511,0.7123092429640709,7.799911803977832e-11,4.4408933367607865e-05,28.0
-1.2898753443632864,0.7123096211769199,7.799911803977832e-11,4.4408933367607865e-05,27.0
-1.2898761589084484,0.7123099121233062,7.799911803977832e-11,4.4408933367607865e-05,27.0
-1.2898769443066118,0.7123102320421582,7.799911803977832e-11,4.4408933367607865e-05,29.0
-1.2898793877675647,0.71231055196101,7.799911803977832e-11,4.4408933367607865e-05,30.0
-1.289880929416893,0.7123107264939352,7.799911803977832e-11,4.4408933367607865e-05,30.0
-1.2898825293602183,0.7123109593208574,7.799911803977832e-11,4.4408933367607865e-05,31.0
-1.2898841874230078,0.7123111047067842,7.799911803977832e-11,4.4408933367607865e-05,31.0
-1.2898873871351253,0.7123115410390971,7.799911803977832e-11,4.4408933367607865e-05,33.0
-1.2898889870784507,0.7123117447190209,1.4605796043678324e-11,1.8034668471673472e-05,34.0
-1.2898905578747775,0.71231197737141,1.4605796043678324e-11,1.8034668471673472e-05,34.0
-1.2898921286711045,0.7123122683177965,4.716269663647662e-11,4.1547667653548184e-05,36.0
-1.289893844853358,0.7123126173836468,4.716269663647662e-11,4.1547667653548184e-05,35.0
-1.2898956774490722,0.7123130826884254,4.716269663647662e-11,4.1547667653548184e-05,35.0
-1.2898996917063519,0.7123139263805859,4.716269663647662e-11,4.1547667653548184e-05,34.0
-1.2899016407155275,0.7123141590329751,4.716269663647662e-11,4.1547667653548184e-05,34.0
-1.2899035314307064,0.712314420832363,4.716269663647662e-11,4.1547667653548184e-05,35.0
-1.2899072549161323,0.7123152062305262,4.037353589270348e-11,2.7724408463112903e-05,36.0
-1.2899090583648485,0.7123157589763005,4.037353589270348e-11,2.7724408463112903e-05,36.0
-1.2899109782270257,0.7123163988140042,3.4864682163518005e-11,3.053857988075484e-05,38.0
-1.2899169704659466,0.7123180568767935,3.4864682163518005e-11,3.053857988075484e-05,36.0
-1.2899188322086597,0.7123185223561052,3.4864682163518005e-11,3.053857988075484e-05,35.0
-1.2899204611244504,0.7123188714219555,2.1362667340597963e-11,1.9695849950551178e-05,36.0
-1.2899218865348507,0.7123192496348044,2.1362667340597963e-11,1.9695849950551178e-05,36.0
-1.2899229337324019,0.7123197149395831,2.1362667340597963e-11,1.9695849950551178e-05,37.0
-1.2899236027171042,0.7123202385383587,2.1362667340597963e-11,1.9695849950551178e-05,37.0
-1.2899240390494173,0.7123209366700595,4.020340705965181e-12,9.60418600716497e-06,39.0
-1.2899240100769518,0.7123226238798472,4.020340705965181e-12,9.60418600716497e-06,40.0
-1.2899237191305652,0.7123235546639374,4.020340705965181e-12,9.60418600716497e-06,38.0
-1.2899234573311775,0.7123245437420244,4.020340705965181e-12,9.60418600716497e-06,39.0
-1.2899230209988644,0.7123257654725009,4.020340705965181e-12,9.60418600716497e-06,39.0
-1.2899224974000891,0.7123269872029773,5.438030178123892e-12,1.0314759402980257e-05,40.0
-1.2899215666159989,0.7123292852780035,5.438030178123892e-12,1.0314759402980257e-05,42.0
-1.2899210719896888,0.7123303905950187,1.518335067232167e-11,1.7402171287159028e-05,44.0
-1.2899206066849103,0.7123315250590325,1.518335067232167e-11,1.7402171287159028e-05,43.0
-1.2899201120586004,0.7123326886700447,1.518335067232167e-11,1.7402171287159028e-05,43.0
-1.2899189775945863,0.7123349865705381,1.518335067232167e-11,1.7402171287159028e-05,41.0
-1.2899183958763467,0.7123360920620863,7.447880682875862e-11,4.8831658556292094e-05,40.0
-1.2899179014245696,0.7123372554985655,7.447880682875862e-11,4.8831658556292094e-05,40.0
-1.2899174940647222,0.712338477229042,7.447880682875862e-11,4.8831658556292094e-05,40.0
-1.289916446867171,0.7123411824893825,7.447880682875862e-11,4.8831658556292094e-05,36.0
-1.2899157778824688,0.7123426078997827,7.447880682875862e-11,4.8831658556292094e-05,35.0
-1.289915196164229,0.7123440333101827,7.447880682875862e-11,4.8831658556292094e-05,34.0
-1.289914701537919,0.7123454004265859,7.447880682875862e-11,4.8831658556292094e-05,35.0
-1.289914265205606,0.712346505743601,7.447880682875862e-11,4.8831658556292094e-05,35.0
-1.2899138871672902,0.7123476402076149,7.447880682875862e-11,4.8831658556292094e-05,35.0
-1.2899135089544411,0.7123487746716288,7.447880682875862e-11,4.8831658556292094e-05,35.0
-1.2899132763020518,0.7123499091356424,1.572633122264187e-11,2.3741913192098873e-05,34.0
-1.289912956208667,0.7123512181325814,1.572633122264187e-11,2.3741913192098873e-05,33.0
-1.2899125490233523,0.7123526435429816,1.572633122264187e-11,2.3741913192098873e-05,33.0
-1.2899121999575023,0.7123540689533816,1.572633122264187e-11,2.3741913192098873e-05,32.0
-1.2899117927721877,0.7123554941892488,5.120588364901928e-11,3.111672745997636e-05,31.0
-1.289911269173412,0.7123569195996489,5.120588364901928e-11,3.111672745997636e-05,32.0
-1.2899106872806394,0.7123583450100491,5.120588364901928e-11,3.111672745997636e-05,31.0
-1.2899101347093982,0.7123597412734507,1.003455473364659e-11,1.5983110147612618e-05,31.0
-1.2899096111106227,0.7123610211233912,1.003455473364659e-11,1.5983110147612618e-05,30.0
-1.2899091456313112,0.7123621264404065,1.003455473364659e-11,1.5983110147612618e-05,30.0
-1.2899087965654608,0.712363086371495,1.003455473364659e-11,1.5983110147612618e-05,29.0
-1.289908418352612,0.7123644826348966,1.003455473364659e-11,1.5983110147612618e-05,29.0
-1.2899082438196865,0.7123648899947442,1.003455473364659e-11,1.5983110147612618e-05,29.0
-1.2899076329544485,0.7123660244587579,1.003455473364659e-11,1.5983110147612618e-05,29.0
-1.2899069639697462,0.7123661698446846,1.003455473364659e-11,1.5983110147612618e-05,28.0
-1.2899059167721951,0.712366140697686,1.003455473364659e-11,1.5983110147612618e-05,28.0
-1.2899047531611827,0.7123661117252204,5.360505044694798e-11,3.370375765129741e-05,29.0
-1.2899033279253154,0.7123660534312235,5.360505044694798e-11,3.370375765129741e-05,30.0
-1.2899005643709778,0.7123656170989104,5.360505044694798e-11,3.370375765129741e-05,31.0
-1.289899313668036,0.7123653552995227,5.360505044694798e-11,3.370375765129741e-05,32.0
-1.289898120910025,0.7123651807665975,5.360505044694798e-11,3.370375765129741e-05,32.0
-1.289897132006471,0.7123649481142081,5.360505044694798e-11,3.370375765129741e-05,32.0
-1.2898963466083075,0.7123648027282815,5.360505044694798e-11,3.370375765129741e-05,31.0
-1.289895823009532,0.7123647154618188,5.360505044694798e-11,3.370375765129741e-05,31.0
-1.2898938158808921,0.7123644536624312,5.360505044694798e-11,3.370375765129741e-05,31.0
-1.2898926522698797,0.7123643663959685,5.360505044694798e-11,3.370375765129741e-05,31.0
-1.2898912268594798,0.7123641918630432,5.360505044694798e-11,3.370375765129741e-05,34.0
-1.2898896270906874,0.7123639009166568,2.101068191176994e-11,2.2909571463200153e-05,37.0
-1.2898877944949727,0.7123635227038081,2.101068191176994e-11,2.2909571463200153e-05,37.0
-1.289885845485797,0.7123631736379578,2.101068191176994e-11,2.2909571463200153e-05,38.0
-1.2898839837430838,0.712363028252031,2.101068191176994e-11,2.2909571463200153e-05,38.0
-1.2898821802943676,0.7123628828661044,2.101068191176994e-11,2.2909571463200153e-05,38.0
-1.289880609498041,0.712362591919718,2.101068191176994e-11,2.2909571463200153e-05,40.0
-1.289879184087641,0.7123623592673286,2.101068191176994e-11,2.2909571463200153e-05,41.0
-1.2898769734536104,0.7123619810544797,2.355378044220829e-11,2.207379733702841e-05,37.0
-1.2898761007889843,0.712362213706869,2.355378044220829e-11,2.207379733702841e-05,39.0
-1.2898753153908211,0.7123627955996417,2.355378044220829e-11,2.207379733702841e-05,41.0
-1.2898745881121216,0.7123635809978052,2.355378044220829e-11,2.207379733702841e-05,41.0
-1.28987412263281,0.7123644826348966,2.355378044220829e-11,2.207379733702841e-05,41.0
-1.2898737445944943,0.7123655008599823,2.355378044220829e-11,2.207379733702841e-05,41.0
-1.2898732791151828,0.7123666061769977,2.355378044220829e-11,2.207379733702841e-05,39.0
-1.289872697396943,0.7123680897068618,2.355378044220829e-11,2.207379733702841e-05,40.0
-1.2898721446511687,0.7123695732367259,2.355378044220829e-11,2.207379733702841e-05,41.0
-1.2898703120554542,0.7123741402397796,5.085374591155184e-11,3.7040965354150754e-05,38.0
-1.2898698757231413,0.7123756527421096,5.085374591155184e-11,3.7040965354150754e-05,39.0
-1.2898695558042894,0.7123770490055109,5.085374591155184e-11,3.7040965354150754e-05,39.0
-1.2898692357109047,0.7123783871494485,5.085374591155184e-11,3.7040965354150754e-05,38.0
-1.2898689157920527,0.7123796669993889,5.085374591155184e-11,3.7040965354150754e-05,38.0
-1.289868392193277,0.7123810051433266,5.085374591155184e-11,3.7040965354150754e-05,39.0
-1.2898678104750372,0.712382343287264,5.085374591155184e-11,3.7040965354150754e-05,40.0
-1.2898671413158023,0.7123838268171282,4.833684447976238e-11,3.7102831273307694e-05,42.0
-1.2898658033463977,0.7123868811433192,4.833684447976238e-11,3.7102831273307694e-05,40.0
-1.289865163334161,0.7123883355261849,4.833684447976238e-11,3.7102831273307694e-05,42.0
-1.2898646688823838,0.7123896445231239,4.833684447976238e-11,3.7102831273307694e-05,41.0
-1.2898642906695348,0.7123906917206752,4.833684447976238e-11,3.7102831273307694e-05,41.0
-1.2898639997231487,0.7123915643853012,4.833684447976238e-11,3.7102831273307694e-05,40.0
-1.2898637670707593,0.712392320636466,4.833684447976238e-11,3.7102831273307694e-05,40.0
-1.2898635925378341,0.7123929897957012,4.833684447976238e-11,3.7102831273307694e-05,42.0
-1.2898633888579105,0.7123935715139409,4.833684447976238e-11,3.7102831273307694e-05,42.0
-1.2898631270585226,0.7123942987926402,2.2918500813047098e-11,2.8305194377732874e-05,41.0
-1.2898628362866693,0.7123952587237289,2.2918500813047098e-11,2.8305194377732874e-05,42.0
-1.2898625453402828,0.7123962476272829,2.2918500813047098e-11,2.8305194377732874e-05,42.0
-1.2898622254214311,0.7123970913194433,2.2918500813047098e-11,2.8305194377732874e-05,43.0
-1.2898618472085819,0.7123978184236097,2.2918500813047098e-11,2.8305194377732874e-05,43.0
-1.2898615272897305,0.7123983711693839,2.481352578081227e-11,2.2135140965697486e-05,43.0
-1.2898577165378415,0.7123999419657105,2.481352578081227e-11,2.2135140965697486e-05,45.0
-1.2898564075409025,0.7123997093133212,2.481352578081227e-11,2.2135140965697486e-05,46.0
-1.2898549823050354,0.7123995056333976,2.481352578081227e-11,2.2135140965697486e-05,47.0
-1.2898535277476366,0.7123991857145459,2.481352578081227e-11,2.2135140965697486e-05,45.0
-1.2898505898349069,0.7123987493822328,1.8240186479636785e-11,1.8458112057606973e-05,46.0
-1.2898492808379676,0.7123985457023091,1.8240186479636785e-11,1.8458112057606973e-05,46.0
-1.289848146373954,0.7123984875828451,1.8240186479636785e-11,1.8458112057606973e-05,47.0
-1.2898447138349138,0.7123974985047579,1.8240186479636785e-11,1.8458112057606973e-05,47.0
-1.2898431721855856,0.7123971202919089,1.8240186479636785e-11,1.8458112057606973e-05,51.0
-1.2898413977093353,0.7123966258401319,1.8240186479636785e-11,1.8458112057606973e-05,51.0
-1.2898376162789777,0.7123956950560418,2.5458553166590434e-11,2.4274753391667528e-05,56.0
-1.2898357253892663,0.7123953749626568,2.5458553166590434e-11,2.4274753391667528e-05,59.0
-1.2898339219405501,0.7123950258968066,2.5458553166590434e-11,2.4274753391667528e-05,62.0
-1.2898322347307623,0.7123946768309563,2.5458553166590434e-11,2.4274753391667528e-05,65.0
-1.2898306058149713,0.7123943277651057,2.5458553166590434e-11,2.4274753391667528e-05,67.0
-1.2898291514321056,0.7123940369932523,2.5458553166590434e-11,2.4274753391667528e-05,69.0
-1.289827638755243,0.7123938914327927,1.2375387296013479e-11,1.8619930040273716e-05,71.0
-1.2898262424918414,0.7123936296334049,1.2375387296013479e-11,1.8619930040273716e-05,73.0
-1.2898248753754382,0.7123931060346294,1.2375387296013479e-11,1.8619930040273716e-05,74.0
-1.2898233626985758,0.7123923789304629,1.2375387296013479e-11,1.8619930040273716e-05,77.0
-1.289821966435174,0.7123915643853012,1.2375387296013479e-11,1.8619930040273716e-05,79.0
-1.2898208028241618,0.7123904590682858,1.2375387296013479e-11,1.8619930040273716e-05,79.0
-1.2898195810936854,0.7123894408432002,1.2375387296013479e-11,1.8619930040273716e-05,80.0
-1.2898183303907433,0.7123885100591101,1.1124780479233433e-11,1.5074629124513508e-05,81.0
-1.289817283193192,0.7123873755950962,1.321369443530183e-11,1.8658758799962205e-05,85.0
-1.2898164395010319,0.7123859793316947,1.321369443530183e-11,1.8658758799962205e-05,86.0
-1.2898156832498668,0.7123844666548319,1.321369443530183e-11,1.8658758799962205e-05,83.0
-1.2898139670676134,0.7123812960897129,3.238555329360383e-11,3.2953152819794106e-05,83.0
-1.2898131525224517,0.7123796669993889,3.238555329360383e-11,3.2953152819794106e-05,83.0
-1.2898123379772897,0.7123780672305966,3.238555329360383e-11,3.2953152819794106e-05,85.0
-1.2898115236066607,0.7123764381402728,3.238555329360383e-11,3.2953152819794106e-05,84.0
-1.2898107382084973,0.7123748092244819,3.238555329360383e-11,3.2953152819794106e-05,83.0
-1.2898098945163368,0.7123731220146939,3.238555329360383e-11,3.2953152819794106e-05,83.0
-1.2898089345852481,0.7123714349794391,1.1760669343196378e-11,1.5458889416295713e-05,83.0
-1.2898047749420418,0.7123628245721073,2.243156986761062e-11,2.9566241901103713e-05,72.0
-1.289804018690877,0.712361341042243,2.243156986761062e-11,2.9566241901103713e-05,69.0
-1.2898032914121775,0.7123599447788413,2.243156986761062e-11,2.9566241901103713e-05,66.0
-1.2898027096939382,0.7123586357819025,2.243156986761062e-11,2.9566241901103713e-05,65.0
-1.2898020988287,0.7123573850789605,2.243156986761062e-11,2.9566241901103713e-05,60.0
-1.2898016042023899,0.7123561050544871,6.549015600603874e-11,5.201006857388777e-05,60.0
-1.28980102248415,0.7123547670850824,6.549015600603874e-11,5.201006857388777e-05,58.0
-1.2897997134872112,0.7123521490912045,6.549015600603874e-11,5.201006857388777e-05,53.0
-1.2897990445025087,0.7123508109472669,6.549015600603874e-11,5.201006857388777e-05,52.0
-1.2897982591043453,0.7123494438308638,6.549015600603874e-11,5.201006857388777e-05,48.0
-1.2897975318256463,0.712348192953389,6.549015600603874e-11,5.201006857388777e-05,46.0
-1.2897970082268704,0.7123470876363737,6.549015600603874e-11,5.201006857388777e-05,44.0
-1.2897965137750935,0.7123463022382104,6.549015600603874e-11,5.201006857388777e-05,43.0
-1.2897961355622445,0.7123457786394346,6.549015600603874e-11,5.201006857388777e-05,43.0
-1.2897947101518443,0.712345022213737,6.549015600603874e-11,5.201006857388777e-05,43.0
-1.289794244847066,0.7123442078431078,6.549015600603874e-11,5.201006857388777e-05,41.0
-1.289793052089055,0.7123424333668574,5.6581771872841837e-11,4.220894190943703e-05,38.0
-1.2897925284902794,0.7123412407833796,5.6581771872841837e-11,4.220894190943703e-05,35.0
-1.2897919467720398,0.7123399607589062,5.6581771872841837e-11,4.220894190943703e-05,34.0
-1.2897914523202627,0.712338593642503,5.6581771872841837e-11,4.220894190943703e-05,32.0
-1.2897908704274899,0.7123372846455641,5.6581771872841837e-11,4.220894190943703e-05,31.0
-1.2897904051227116,0.7123361501815502,5.6581771872841837e-11,4.220894190943703e-05,29.0
-1.2897902014427878,0.7123352193974601,5.6581771872841837e-11,4.220894190943703e-05,28.0
-1.2897900269098626,0.7123345212657594,5.6581771872841837e-11,4.220894190943703e-05,27.0
-1.2897896197245482,0.7123327176425104,6.72179460107925e-11,4.021064799532074e-05,24.0
-1.2897887760323876,0.7123314086455713,6.72179460107925e-11,4.021064799532074e-05,20.0
-1.289787379768986,0.7123300996486323,6.72179460107925e-11,4.021064799532074e-05,19.0
-1.2897866235178213,0.7123297216103165,6.72179460107925e-11,4.021064799532074e-05,18.0
-1.2897860707720468,0.7123295760498567,6.72179460107925e-11,4.021064799532074e-05,16.0
-1.2897856927337312,0.7123294598109285,6.72179460107925e-11,4.021064799532074e-05,16.0
-1.2897821148087645,0.712330739660869,6.72179460107925e-11,4.021064799532074e-05,15.0
-1.2897809220507537,0.7123315831784965,6.72179460107925e-11,4.021064799532074e-05,16.0
-1.2897797294672757,0.7123325431095852,6.72179460107925e-11,4.021064799532074e-05,17.0
-1.2897785950032619,0.712333677573599,6.72179460107925e-11,4.021064799532074e-05,18.0
-1.2897775769527093,0.7123348411846112,6.72179460107925e-11,4.021064799532074e-05,19.0
-1.2897765587276238,0.7123360047956235,6.72179460107925e-11,4.021064799532074e-05,19.0
-1.2897753661441458,0.7123370809656403,3.0278225214138465e-10,9.819054005881683e-05,19.0
-1.289774057147207,0.7123380700437274,3.0278225214138465e-10,9.819054005881683e-05,20.0
-1.2897728354167304,0.7123389427083535,3.0278225214138465e-10,9.819054005881683e-05,20.0
-1.2897718173661776,0.712339786225981,3.0278225214138465e-10,9.819054005881683e-05,22.0
-1.2897709447015517,0.7123405135046801,3.0278225214138465e-10,9.819054005881683e-05,20.0
-1.2897702174228525,0.7123412407833796,3.0278225214138465e-10,9.819054005881683e-05,21.0
-1.289769577410616,0.7123418806210833,3.0278225214138465e-10,9.819054005881683e-05,23.0
-1.2897690248393745,0.7123424625138559,3.0278225214138465e-10,9.819054005881683e-05,24.0
-1.2897684720936005,0.7123430150850971,3.0278225214138465e-10,9.819054005881683e-05,24.0
-1.2897679484948246,0.7123434805644087,3.0278225214138465e-10,9.819054005881683e-05,24.0
-1.2897674540430477,0.7123439168967217,3.0278225214138465e-10,9.819054005881683e-05,26.0
-1.2897669885637362,0.7123443823760331,3.0278225214138465e-10,9.819054005881683e-05,25.0
-1.2897659705131836,0.7123453423071218,3.0278225214138465e-10,9.819054005881683e-05,25.0
-1.289765388620411,0.712346011291824,3.0278225214138465e-10,9.819054005881683e-05,28.0
-1.2897647196357087,0.712346767542989,3.0278225214138465e-10,9.819054005881683e-05,28.0
-1.2897639050905467,0.7123476112351494,3.0278225214138465e-10,9.819054005881683e-05,29.0
-1.2897630324259208,0.7123484838997755,3.0278225214138465e-10,9.819054005881683e-05,30.0
-1.2897612581242033,0.7123501128155661,3.0278225214138465e-10,9.819054005881683e-05,29.0
-1.289759629033879,0.7123515382259664,8.761558535864301e-12,1.2615066533615545e-05,31.0
-1.2897589019297129,0.7123522072106686,8.761558535864301e-12,1.2615066533615545e-05,31.0
-1.2897582619174761,0.7123529053423695,8.761558535864301e-12,1.2615066533615545e-05,31.0
-1.2897577964381648,0.7123535162076077,8.761558535864301e-12,1.2615066533615545e-05,31.0
-1.2897579419986243,0.7123543597252351,8.761558535864301e-12,1.2615066533615545e-05,31.0
-1.2897584364504016,0.7123551161509329,8.761558535864301e-12,1.2615066533615545e-05,32.0
-1.2897591345821022,0.7123557270161711,8.761558535864301e-12,1.2615066533615545e-05,33.0
-1.289760152632655,0.7123562506149467,8.761558535864301e-12,1.2615066533615545e-05,36.0
-1.2897612870966688,0.7123567742137222,2.0321028073086896e-11,1.960139972129879e-05,37.0
-1.2897624215606824,0.7123574723454232,2.0321028073086896e-11,1.960139972129879e-05,42.0
-1.2897635560246963,0.7123581704771239,2.0321028073086896e-11,1.960139972129879e-05,42.0
-1.2897646032222474,0.7123589558752873,2.0321028073086896e-11,1.960139972129879e-05,43.0
-1.2897657668332596,0.7123596248599895,2.0321028073086896e-11,1.960139972129879e-05,44.0
-1.2897669304442723,0.7123602648722263,2.0321028073086896e-11,1.960139972129879e-05,48.0
-1.2897678612283623,0.7123607593240033,2.0321028073086896e-11,1.960139972129879e-05,51.0
-1.2897685885070613,0.7123610792428552,2.0321028073086896e-11,1.960139972129879e-05,53.0
-1.28976905381184,0.7123613701892416,2.0321028073086896e-11,1.960139972129879e-05,53.0
-1.2897701010093914,0.7123633773178815,2.0321028073086896e-11,1.960139972129879e-05,56.0
-1.289769315611228,0.7123644245154326,2.0321028073086896e-11,1.960139972129879e-05,55.0
-1.2897685302130644,0.7123651807665975,2.0321028073086896e-11,1.960139972129879e-05,55.0
-1.2897677158424357,0.7123659661647609,2.0321028073086896e-11,1.960139972129879e-05,56.0
-1.289766872150275,0.7123666353239961,2.0321028073086896e-11,1.960139972129879e-05,55.0
-1.2897661158991103,0.7123674496946251,2.0321028073086896e-11,1.960139972129879e-05,54.0
-1.2897652432344842,0.7123682061203229,2.0321028073086896e-11,1.960139972129879e-05,54.0
-1.2897638469710828,0.7123697477696511,2.0321028073086896e-11,1.960139972129879e-05,55.0
-1.2897630615729192,0.7123704750483504,1.1057703723337982e-10,7.369954272050714e-05,54.0
-1.28976233429422,0.7123712604465139,1.1057703723337982e-10,7.369954272050714e-05,54.0
-1.289761519923591,0.7123719875506802,1.1057703723337982e-10,7.369954272050714e-05,54.0
-1.289760705378429,0.7123728020958421,1.1057703723337982e-10,7.369954272050714e-05,54.0
