Longitude,Latitude,polygon_area,polygon_perimeter,polygon_density_250,polygon_density_500,mean_number_of_floors_250,mean_number_of_floors_500,std_number_of_floors_250,std_number_of_floors_500,units_density_250,units_density_500,population_density_250,population_density_500
-73.891585,40.82112833,9.432006246706593e-11,3.967679764052112e-05,20.0,80.0,3.8486502657932977,3.0963282290902296,1.798680211715618,1.5048859191997048,1756.0,6026.0,5426.0,13571.0
-73.89158333,40.82124667,9.432006246706593e-11,3.967679764052112e-05,22.0,83.0,3.8415599956974544,3.083148316217282,1.7734356088266705,1.5109521011869944,1811.0,5976.0,5426.0,14209.0
-73.891585,40.821315,9.432006246706593e-11,3.967679764052112e-05,23.0,86.0,3.7630396409566376,3.075684092490982,1.782396811509112,1.5129162929551019,1758.0,5973.0,5426.0,13731.0
-73.89158333,40.821385,9.432006246706593e-11,3.967679764052112e-05,22.0,86.0,3.7728222004560816,3.0653946195038304,1.7628227623222423,1.5121702314085868,1735.0,5973.0,5426.0,14306.0
-73.891605,40.82160833,9.432006246706593e-11,3.967679764052112e-05,22.0,87.0,3.7980741634857256,3.0445867332859873,1.7755042774752383,1.5179370094745817,1842.0,6095.0,5426.0,14140.0
-73.89161333,40.82168,9.432006246706593e-11,3.967679764052112e-05,23.0,88.0,3.791809247423923,3.0371600881482914,1.7792227535727416,1.5097021780767068,1839.0,6129.0,5426.0,14468.0
-73.89162333,40.82183333,9.432006246706593e-11,3.967679764052112e-05,22.0,93.0,3.84439214108921,3.06645620623563,1.818097353772819,1.566784333605048,2154.0,6299.0,5960.0,13721.0
-73.89162667,40.82191,5.03728768525109e-10,0.00019516898973290063,22.0,92.0,3.8361923282061334,3.0569470213706493,1.8119338491509265,1.5636384753699932,2197.0,6220.0,5960.0,13721.0
-73.89162833,40.82198333,5.03728768525109e-10,0.00019516898973290063,22.0,93.0,3.8028253596390025,3.0510750934741457,1.827019787307177,1.560080214175775,2198.0,6233.0,5960.0,13721.0
-73.89162833,40.82205667,5.03728768525109e-10,0.00019516898973290063,21.0,93.0,3.7353506461548283,3.043346600139777,1.8268391464078633,1.56399380994134,2143.0,6336.0,5960.0,14569.0
-73.89162833,40.82212667,5.03728768525109e-10,0.00019516898973290063,22.0,95.0,3.663450201565352,3.0416255639763703,1.6968224833429688,1.5581382404786457,1948.0,6405.0,5568.0,14691.0
-73.89163167,40.822195,5.03728768525109e-10,0.00019516898973290063,23.0,96.0,3.678638267456656,3.037536761386875,1.6930910232182437,1.5542050939308105,1961.0,6470.0,5568.0,14069.0
-73.89163167,40.82226,5.03728768525109e-10,0.00019516898973290063,23.0,96.0,3.6934850284964686,3.0317823392886245,1.6624856631019334,1.5498342938020733,1979.0,6512.0,4922.0,14069.0
-73.89164333,40.82239167,5.03728768525109e-10,0.00019516898973290063,23.0,97.0,3.678243599298743,3.0318384918315373,1.6472558505591,1.5546154023627559,1984.0,6533.0,4922.0,14069.0
-73.89165667,40.82246167,5.03728768525109e-10,0.00019516898973290063,22.0,96.0,3.700221621276765,3.0274568452469603,1.6245614344589718,1.553976949473463,1985.0,6531.0,4922.0,14564.0
-73.89166333,40.822535,5.03728768525109e-10,0.00019516898973290063,22.0,97.0,3.720001690970818,3.034463094197142,1.5908092491808414,1.5558702481934905,2057.0,6593.0,4922.0,13962.0
-73.89166833,40.82260667,5.03728768525109e-10,0.00019516898973290063,22.0,97.0,3.6691682871803675,3.021200328706614,1.5861627022841123,1.5374479815366071,2076.0,6404.0,5668.0,13962.0
-73.89167333,40.82267,5.03728768525109e-10,0.00019516898973290063,20.0,96.0,3.6861240364215844,3.026910761013056,1.588799929804998,1.536789721230048,2116.0,6437.0,5668.0,13962.0
-73.89168167,40.82272833,1.9232630032005127e-11,2.4779068004434574e-05,19.0,98.0,3.6589914703971234,3.016352148611911,1.5780128539701719,1.5359232662306115,2023.0,6515.0,5668.0,13962.0
-73.891685,40.82278167,1.9232630032005127e-11,2.4779068004434574e-05,20.0,98.0,3.68444589497419,3.0144379219748485,1.617038378146978,1.5363557780837063,1982.0,6577.0,5668.0,13962.0
-73.891685,40.82282833,1.9232630032005127e-11,2.4779068004434574e-05,19.0,98.0,3.7133347412004394,3.0083739563459857,1.6159205245478774,1.5329926242474123,2007.0,6566.0,5668.0,13987.0
-73.89168167,40.822875,1.9232630032005127e-11,2.4779068004434574e-05,20.0,99.0,3.668953862564907,3.010034855142114,1.6198989234620556,1.5386468075205708,2015.0,6588.0,5668.0,13583.0
-73.89168,40.82292,1.9232630032005127e-11,2.4779068004434574e-05,21.0,98.0,3.676982486815518,3.004950562700558,1.6097119459439508,1.5344341583119248,1990.0,6571.0,5668.0,13439.0
-73.89167667,40.82297333,1.9232630032005127e-11,2.4779068004434574e-05,21.0,99.0,3.648680600023065,2.999095003820908,1.6125723018614846,1.5339063090489355,1928.0,6590.0,5668.0,13830.0
-73.891685,40.82317167,1.9232630032005127e-11,2.4779068004434574e-05,21.0,102.0,3.5065529620900415,2.9769696645414334,1.6148009535194272,1.4702861681076134,1939.0,6433.0,5668.0,13830.0
-73.891685,40.82322833,1.9232630032005127e-11,2.4779068004434574e-05,21.0,100.0,3.455255657086319,2.9795761410841837,1.6112133957759764,1.4666856570260847,1940.0,6465.0,5668.0,14486.0
-73.89169,40.82328333,1.9232630032005127e-11,2.4779068004434574e-05,21.0,100.0,3.4143347294682145,2.980584418762804,1.6232288645350048,1.4639185015182354,1947.0,6504.0,5668.0,14486.0
-73.89169667,40.82333167,1.9232630032005127e-11,2.4779068004434574e-05,20.0,102.0,3.345601436024448,2.9839689764966257,1.5902849285488423,1.4587003224585335,1931.0,6548.0,5668.0,14486.0
-73.89172167,40.82345167,1.9232630032005127e-11,2.4779068004434574e-05,20.0,103.0,3.2529339504035137,2.991385104630266,1.5640659933779235,1.4453563933164644,1896.0,6641.0,4815.0,15366.0
-73.89172167,40.823495,1.9232630032005127e-11,2.4779068004434574e-05,22.0,103.0,3.236121010475129,2.991464749271589,1.5654765531405537,1.4418694384181607,1888.0,6673.0,5043.0,15366.0
-73.89172333,40.82354167,1.9232630032005127e-11,2.4779068004434574e-05,22.0,102.0,3.2125564041645087,2.9923133389133088,1.5565910552478361,1.4447460832016927,1850.0,6670.0,5043.0,15774.0
-73.891725,40.82359167,2.6771362861722346e-10,0.00012586763812658336,24.0,102.0,3.2129513621396266,2.9893484223222924,1.5433877057015803,1.4434010784629456,1833.0,6715.0,5043.0,16131.0
-73.89172833,40.82364,2.6771362861722346e-10,0.00012586763812658336,24.0,103.0,3.20141013617893,2.993946702274685,1.544292930397302,1.4343124348362708,1854.0,6728.0,5043.0,16131.0
-73.89173167,40.82372333,2.6771362861722346e-10,0.00012586763812658336,23.0,104.0,3.1516794586403227,3.0007438311196437,1.5260154700811452,1.4380568269017124,1871.0,6830.0,5377.0,15607.0
-73.891745,40.82379333,2.6771362861722346e-10,0.00012586763812658336,23.0,103.0,3.123897735742068,2.999266664234244,1.5189584151532018,1.4300986336812507,1867.0,6843.0,5377.0,15607.0
-73.89175,40.82382333,2.6771362861722346e-10,0.00012586763812658336,24.0,103.0,3.0896831293266147,2.999267739506628,1.5045903809069556,1.4290497899332286,1856.0,6845.0,5787.0,15607.0
-73.89175667,40.823855,2.6771362861722346e-10,0.00012586763812658336,24.0,102.0,3.07949533715917,3.000729735194636,1.5030560510649917,1.4284535729067136,1854.0,6875.0,5787.0,15607.0
-73.891765,40.82393,2.6771362861722346e-10,0.00012586763812658336,26.0,101.0,3.03036310384349,3.00072028538636,1.4707302410365435,1.4222127946683343,1851.0,6906.0,5787.0,15607.0
-73.89177,40.82396667,2.6771362861722346e-10,0.00012586763812658336,26.0,102.0,3.018096876416782,2.995674226805717,1.4662145426039948,1.4157458289810505,1856.0,6871.0,5787.0,15607.0
-73.89177333,40.82400833,2.6771362861722346e-10,0.00012586763812658336,26.0,101.0,3.000234158360578,3.0036163362649213,1.455181009129524,1.4181341809134806,1861.0,6904.0,4751.0,15607.0
-73.89178,40.82411,2.6771362861722346e-10,0.00012586763812658336,26.0,103.0,3.0057793068778853,2.992938698225311,1.439932293327085,1.400657672121174,1830.0,6837.0,4751.0,15506.0
-73.89178333,40.82416333,2.6771362861722346e-10,0.00012586763812658336,26.0,104.0,2.9865233000265743,2.9915177279175014,1.4303691431512715,1.393962163372084,1833.0,6822.0,3528.0,15721.0
-73.89179,40.82421667,2.6771362861722346e-10,0.00012586763812658336,25.0,104.0,2.9346463127760614,2.997837218091722,1.381844221180016,1.3968595487471183,1509.0,6877.0,3528.0,15721.0
-73.891795,40.82427,2.6771362861722346e-10,0.00012586763812658336,24.0,106.0,2.9306966590268417,2.9978402136345315,1.3803835038917052,1.390921879121281,1538.0,6840.0,3528.0,15721.0
-73.89179167,40.82436833,2.6771362861722346e-10,0.00012586763812658336,22.0,105.0,2.883185508482038,2.9937967812845327,1.3433946208983873,1.3621722635978337,1552.0,6683.0,3528.0,15485.0
-73.89179,40.82441667,2.6771362861722346e-10,0.00012586763812658336,22.0,106.0,2.860393564729852,2.9897984267802045,1.329369137808011,1.3551289200565395,1538.0,6663.0,3528.0,15831.0
-73.89179,40.824465,2.6771362861722346e-10,0.00012586763812658336,22.0,106.0,2.8509629767873084,2.984587512325509,1.3194906974433513,1.3479131434982279,1543.0,6660.0,3528.0,15831.0
-73.89179,40.824515,2.6771362861722346e-10,0.00012586763812658336,23.0,107.0,2.8534629192542775,2.9793915685352736,1.3156288588019203,1.3433721956285678,1546.0,6649.0,3528.0,15831.0
-73.89178333,40.82457,2.6771362861722346e-10,0.00012586763812658336,24.0,108.0,2.8493793646166967,2.9769864144746156,1.3137983338569519,1.3392093070382227,1547.0,6673.0,3650.0,15831.0
-73.89177333,40.82461667,2.6771362861722346e-10,0.00012586763812658336,23.0,108.0,2.856227769834385,2.972765692779072,1.3141235062770769,1.3311643435345062,1575.0,6707.0,3650.0,15831.0
-73.89173833,40.82465333,2.6771362861722346e-10,0.00012586763812658336,23.0,109.0,2.885071770914975,2.974904812007519,1.3209682948544967,1.328250833614595,1620.0,6741.0,3650.0,15660.0
-73.89169167,40.82468833,3.50334402143719e-11,2.6510083244724396e-05,23.0,111.0,2.8845296566268384,2.975550729085349,1.324056482271938,1.3144749174757293,1617.0,6489.0,3650.0,15927.0
-73.891635,40.82471,3.50334402143719e-11,2.6510083244724396e-05,22.0,112.0,2.9000943590925106,2.9867893866119357,1.3247963544022263,1.3149611181213872,1654.0,6452.0,3650.0,15585.0
-73.89158167,40.82472833,3.50334402143719e-11,2.6510083244724396e-05,21.0,112.0,2.9033975811551405,2.9906901093348295,1.3326645735693132,1.3126947565263805,1647.0,6468.0,3650.0,15239.0
-73.89146333,40.82481833,3.50334402143719e-11,2.6510083244724396e-05,23.0,111.0,2.941496781021638,2.9958374890329957,1.3348275717701181,1.344669647690575,1766.0,6453.0,3564.0,15519.0
-73.89140667,40.82483833,3.50334402143719e-11,2.6510083244724396e-05,24.0,113.0,2.9833190101356895,2.9888304909411016,1.3507438086524466,1.3426630064178788,1826.0,6439.0,3564.0,15519.0
-73.89126833,40.82489833,3.50334402143719e-11,2.6510083244724396e-05,21.0,110.0,3.121828929805889,3.0008893119880415,1.4085232899689442,1.3401854973502854,1908.0,6528.0,3945.0,15874.0
-73.89119,40.82493833,3.50334402143719e-11,2.6510083244724396e-05,21.0,112.0,3.138991349519645,2.9964493574476663,1.4401603085792043,1.3375913390012106,1966.0,6565.0,4157.0,15874.0
-73.89095167,40.82507333,3.680996901486567e-12,9.38987137644176e-06,18.0,107.0,3.3001096605669717,3.0130022858409284,1.436638581875614,1.3359472486470394,2173.0,6518.0,4157.0,17308.0
-73.89086167,40.82511333,3.680996901486567e-12,9.38987137644176e-06,18.0,107.0,3.29689993157695,3.002767499763257,1.421766115377171,1.3327148464752128,2170.0,6502.0,4157.0,17290.0
-73.89076167,40.825165,2.653217726499189e-11,2.881019769563798e-05,18.0,108.0,3.2406502011075125,3.007873617596747,1.357213929324356,1.3342842798289893,1742.0,6493.0,4157.0,16795.0
-73.89065667,40.82522833,2.653217726499189e-11,2.881019769563798e-05,18.0,104.0,3.2340441445306394,3.0324457449240265,1.3358033611304703,1.3424295970309428,1768.0,6524.0,4157.0,16795.0
-73.890555,40.82528667,4.465752297555117e-11,3.023433336516921e-05,18.0,106.0,3.2526331535355797,3.0252088334809315,1.3330479951768164,1.339189104561769,1816.0,6492.0,4157.0,17035.0
-73.89034667,40.82541,4.465752297555117e-11,3.023433336516921e-05,18.0,112.0,3.3490125670598334,3.024975257942893,1.3225016313428006,1.3333465229096895,1910.0,6347.0,5170.0,17220.0
-73.89023833,40.82546667,4.465752297555117e-11,3.023433336516921e-05,16.0,113.0,3.3834796916910266,3.022224773241054,1.341012957083874,1.3219846154833876,1976.0,6345.0,5170.0,16783.0
-73.89013167,40.82552167,4.465752297555117e-11,3.023433336516921e-05,16.0,111.0,3.345054017216573,3.0256690967335147,1.3422814317611982,1.3282780841338173,2052.0,6325.0,5464.0,16783.0
-73.890025,40.82557667,4.465752297555117e-11,3.023433336516921e-05,16.0,111.0,3.3564411063051236,3.0217261965178737,1.3310853315881994,1.3295882715560403,2056.0,6301.0,5464.0,15747.0
-73.88991667,40.82563,4.465752297555117e-11,3.023433336516921e-05,14.0,112.0,3.32348846822707,3.012598058805272,1.3229190815356269,1.3207833417847559,2038.0,6274.0,6158.0,15747.0
-73.88980667,40.82568667,2.0068652541886525e-11,2.0069749975810306e-05,15.0,110.0,3.3142869353949393,3.009962430812689,1.2818346240141447,1.3186230790204347,2051.0,6258.0,6158.0,15419.0
-73.8897,40.82574333,2.0068652541886525e-11,2.0069749975810306e-05,15.0,110.0,3.2813345300203745,3.0041689154608404,1.2593589145963322,1.3181602451711318,2110.0,6291.0,5282.0,15419.0
-73.889595,40.82580167,2.0068652541886525e-11,2.0069749975810306e-05,15.0,113.0,3.2752618545226473,3.0103100662149567,1.2519006610829422,1.3280896318532558,2098.0,6439.0,6240.0,15471.0
-73.88938833,40.82591667,2.0068652541886525e-11,2.0069749975810306e-05,14.0,114.0,3.213690005796794,3.0012496079572237,1.2585774499924465,1.3274218552777175,2154.0,6388.0,6419.0,15500.0
-73.88929,40.82596667,2.0068652541886525e-11,2.0069749975810306e-05,14.0,114.0,3.2009099068320728,3.020118264476934,1.256212849967295,1.332816697381776,2050.0,6492.0,6419.0,15500.0
-73.8892,40.82601333,2.0068652541886525e-11,2.0069749975810306e-05,13.0,113.0,3.2017865156386427,3.026234820755764,1.267616975777931,1.3367254770234382,2065.0,6488.0,6171.0,14209.0
-73.88911667,40.82605667,2.0068652541886525e-11,2.0069749975810306e-05,14.0,112.0,3.2017865156386427,3.030872532817897,1.267616975777931,1.3376587784488128,2062.0,6439.0,6486.0,14184.0
-73.88904167,40.8261,2.0068652541886525e-11,2.0069749975810306e-05,14.0,113.0,3.175752953699937,3.0322615034455898,1.2722436612620143,1.3398639162312382,2041.0,6329.0,6869.0,12961.0
-73.88890833,40.82617333,2.0068652541886525e-11,2.0069749975810306e-05,15.0,113.0,3.1552613440874167,3.029290960281547,1.2715596027518874,1.3439931038707962,1990.0,6276.0,6123.0,12980.0
-73.88886167,40.82617833,2.0068652541886525e-11,2.0069749975810306e-05,14.0,112.0,3.162308382704062,3.0308556155212196,1.278079042990221,1.3461596881462585,1985.0,6263.0,6123.0,12980.0
-73.88881833,40.82617333,2.0068652541886525e-11,2.0069749975810306e-05,13.0,112.0,3.142393031590646,3.0367149640086755,1.2922422439941057,1.3486639840794397,1987.0,6255.0,6123.0,12980.0
-73.88878167,40.82615333,2.0068652541886525e-11,2.0069749975810306e-05,13.0,112.0,3.1244451381760627,3.0400441564030727,1.3077969934079343,1.3530016788216928,1985.0,6230.0,5601.0,12980.0
-73.88876,40.826115,2.0068652541886525e-11,2.0069749975810306e-05,15.0,111.0,3.139612347584684,3.043272203864771,1.2964278395480304,1.3513001800230733,1986.0,6222.0,5601.0,12980.0
-73.88874833,40.82608,2.0068652541886525e-11,2.0069749975810306e-05,16.0,105.0,3.1292760560504584,3.046488983283238,1.2980572715957295,1.3550223032424402,1992.0,6192.0,5601.0,12980.0
-73.88874,40.82603833,2.0068652541886525e-11,2.0069749975810306e-05,17.0,105.0,3.1262752137374754,3.0487181555783938,1.3060788925662958,1.3545197742460604,1986.0,6125.0,5868.0,12551.0
-73.888735,40.82598333,2.0068652541886525e-11,2.0069749975810306e-05,18.0,105.0,3.125659237085097,3.0612401634061954,1.3141029596646772,1.3598942093116968,2052.0,6146.0,5868.0,12551.0
-73.88873,40.82583167,2.0068652541886525e-11,2.0069749975810306e-05,19.0,102.0,3.1225749683289354,3.062416746997554,1.3148234772859089,1.3723807928287974,2096.0,6056.0,6399.0,13774.0
-73.88872167,40.825745,2.0068652541886525e-11,2.0069749975810306e-05,23.0,99.0,3.097868688505454,3.0662141809306247,1.3330765567316725,1.381596468813008,2033.0,5947.0,6016.0,13774.0
-73.88871667,40.825665,2.0068652541886525e-11,2.0069749975810306e-05,25.0,97.0,3.2097923522686167,3.073689726042812,1.568777057427784,1.3947289189013996,2132.0,5974.0,6016.0,13595.0
-73.88871667,40.82558667,2.0068652541886525e-11,2.0069749975810306e-05,27.0,95.0,3.250159426643251,3.0703058104391956,1.6136761613958266,1.3940319608494876,2178.0,5936.0,6016.0,13595.0
-73.88871,40.82543,2.0068652541886525e-11,2.0069749975810306e-05,29.0,92.0,3.2849204900298097,3.077406919125103,1.6233484604329198,1.3999104642700593,2206.0,5796.0,6016.0,13595.0
-73.88871833,40.82535,2.0068652541886525e-11,2.0069749975810306e-05,31.0,87.0,3.255568279111213,3.0858152853493643,1.623960725830394,1.4038583991404048,2157.0,5767.0,5273.0,14529.0
-73.88873,40.82510833,2.0068652541886525e-11,2.0069749975810306e-05,34.0,84.0,3.262638020157714,3.07643735261842,1.6191670405599468,1.4259207648640502,2215.0,5555.0,4836.0,13431.0
-73.88872,40.82501833,3.208108818100484e-11,2.80861676736843e-05,35.0,79.0,3.2391068137916426,3.085160384887944,1.6177611871567823,1.4383505437377198,2154.0,5533.0,4836.0,13040.0
-73.88867833,40.82466167,3.208108818100484e-11,2.80861676736843e-05,36.0,69.0,3.267746287293836,3.0722258200882013,1.646561404072881,1.4773020934241314,2206.0,5315.0,4900.0,12575.0
-73.88867,40.82456167,3.208108818100484e-11,2.80861676736843e-05,36.0,66.0,3.254651858538977,3.0688737100511045,1.6363425141613324,1.476547719229821,2154.0,5244.0,4900.0,12575.0
-73.88866,40.82446833,3.208108818100484e-11,2.80861676736843e-05,37.0,64.0,3.223473698813375,3.082918959398419,1.6270421078930697,1.4642201172748244,2010.0,5160.0,4900.0,12575.0
-73.88865,40.82437667,3.208108818100484e-11,2.80861676736843e-05,37.0,63.0,3.2324268144116832,3.095356602329073,1.6224105581329045,1.469529405712263,2048.0,5238.0,4900.0,12575.0
-73.88864667,40.82428667,3.208108818100484e-11,2.80861676736843e-05,37.0,64.0,3.231657322714386,3.0961716941580386,1.60233196028107,1.4754752525539028,1929.0,5236.0,4900.0,12575.0
-73.88864333,40.82419833,3.208108818100484e-11,2.80861676736843e-05,38.0,63.0,3.2010135671040816,3.0844889551517345,1.5728319031468034,1.468005024203561,1836.0,5207.0,4052.0,12390.0
-73.88863833,40.824115,3.208108818100484e-11,2.80861676736843e-05,38.0,62.0,3.1563881004471948,3.073088958732403,1.5465344532226886,1.4632290570708297,1735.0,5179.0,4052.0,12640.0
-73.888625,40.82403167,3.208108818100484e-11,2.80861676736843e-05,38.0,60.0,3.145360493917093,3.059845339349976,1.54936672328146,1.4647903032356306,1672.0,5149.0,4052.0,13093.0
-73.88861333,40.82394833,3.208108818100484e-11,2.80861676736843e-05,38.0,58.0,3.161831003937548,3.047560633425821,1.5555880542415614,1.4741652269608538,1692.0,5103.0,4905.0,13695.0
-73.888615,40.82386667,3.208108818100484e-11,2.80861676736843e-05,38.0,56.0,3.1663166554972006,3.044912455076132,1.5597101539026328,1.4797825158975884,1745.0,5102.0,4726.0,13695.0
-73.88861667,40.82378667,3.718921769333916e-11,3.507121304227606e-05,38.0,57.0,3.147550540632943,3.015179426508788,1.5476682260622758,1.4755778586823287,1691.0,5079.0,4726.0,13695.0
-73.88861333,40.82370833,3.718921769333916e-11,3.507121304227606e-05,38.0,57.0,3.14281967540654,3.0003190511514233,1.5477523031798404,1.474058695374398,1711.0,5055.0,4640.0,13839.0
-73.88860667,40.82363,3.718921769333916e-11,3.507121304227606e-05,38.0,57.0,3.1570280781710487,2.9843528977651044,1.5462808065587395,1.4689013814097762,1704.0,5082.0,3985.0,13839.0
-73.8886,40.82355667,3.718921769333916e-11,3.507121304227606e-05,38.0,56.0,3.1781305295139917,2.984195164879672,1.5497368381018755,1.492583863831448,1571.0,5109.0,3985.0,13102.0
-73.88859333,40.82348667,3.718921769333916e-11,3.507121304227606e-05,37.0,56.0,3.1346774642891053,2.9931983397816535,1.5250055810005934,1.5005620548508367,1496.0,5094.0,3985.0,13102.0
-73.88859333,40.82338,3.718921769333916e-11,3.507121304227606e-05,37.0,59.0,3.140858339544183,2.9930993551215113,1.5353168023703296,1.5210393330302607,1536.0,5156.0,3604.0,13102.0
-73.88858333,40.82334667,3.718921769333916e-11,3.507121304227606e-05,37.0,60.0,3.1418717088934223,2.992034858465389,1.54078297365858,1.5250912403158385,1512.0,5182.0,3604.0,13102.0
-73.88858167,40.82332833,3.718921769333916e-11,3.507121304227606e-05,37.0,61.0,3.1466677939805456,2.9899392968405767,1.5453212677623205,1.5287047500855047,1512.0,5183.0,3604.0,13102.0
-73.88855833,40.82328667,3.718921769333916e-11,3.507121304227606e-05,36.0,60.0,3.132483627446287,2.9897907210555217,1.5318171227307353,1.5330855799431022,1512.0,5185.0,3604.0,12491.0
-73.88849333,40.82322667,7.588415929386513e-11,7.866455500630344e-05,35.0,60.0,3.1341187909508474,2.9906712522968615,1.5484068914391775,1.5440300175165436,1471.0,5116.0,3604.0,12491.0
-73.88843833,40.82320833,7.588415929386513e-11,7.866455500630344e-05,35.0,59.0,3.04977901878656,2.984054008308163,1.4693180640927201,1.544354302070557,1343.0,5104.0,3604.0,12491.0
-73.88836,40.823205,7.588415929386513e-11,7.866455500630344e-05,35.0,59.0,3.067648378698942,2.9894522590034645,1.486293841415048,1.5481464068090027,1387.0,5090.0,3604.0,12491.0
-73.888265,40.82321167,7.588415929386513e-11,7.866455500630344e-05,35.0,58.0,3.0459716674387827,3.0027572309174126,1.489549149470959,1.5556570565338648,1341.0,5112.0,3629.0,12491.0
-73.88817,40.82322,7.588415929386513e-11,7.866455500630344e-05,34.0,56.0,3.0051142215783946,2.9825750112394918,1.5200977467177899,1.557302127289185,1339.0,5040.0,3629.0,12874.0
-73.88806833,40.82322667,7.588415929386513e-11,7.866455500630344e-05,33.0,56.0,2.993751402367626,2.972274359118692,1.538695712797719,1.543965540981225,1229.0,4659.0,3629.0,12919.0
-73.88788833,40.82323333,5.447321009598713e-12,1.2628192774594232e-05,32.0,56.0,2.897668062801548,2.977656850526655,1.5207695604525284,1.5464282032734675,1107.0,4643.0,2030.0,12919.0
-73.887815,40.823235,5.447321009598713e-12,1.2628192774594232e-05,32.0,56.0,2.8406794873140346,2.956768429512921,1.5184197189981132,1.539836212001157,1018.0,4585.0,2030.0,11737.0
-73.88775167,40.82323667,1.0380143197003801e-11,1.4438804825665619e-05,31.0,56.0,2.8362728090671734,2.9386433677101276,1.5187054670699962,1.5482979652329483,1015.0,4545.0,2030.0,11737.0
-73.88768333,40.82324,1.0380143197003801e-11,1.4438804825665619e-05,30.0,56.0,2.834873431366893,2.9184520727490413,1.525106097428383,1.5437183413604938,1012.0,4459.0,2030.0,11737.0
-73.88761167,40.82324167,1.0380143197003801e-11,1.4438804825665619e-05,29.0,54.0,2.781725788533849,2.917654538008201,1.4907749073604128,1.5449100342540805,861.0,4423.0,2030.0,11737.0
-73.88753,40.82324,1.0380143197003801e-11,1.4438804825665619e-05,29.0,55.0,2.7471445666957726,2.9110582752143106,1.4855415781812995,1.545385162028195,810.0,4371.0,2030.0,11737.0
-73.88744167,40.82323667,1.0380143197003801e-11,1.4438804825665619e-05,28.0,54.0,2.7401788973775867,2.9030710249467417,1.4791730659666942,1.550221005307571,807.0,4339.0,2030.0,10872.0
-73.88736333,40.82323667,1.0380143197003801e-11,1.4438804825665619e-05,28.0,55.0,2.7424580298567305,2.896161302023973,1.4965035249307617,1.551355547596108,819.0,4306.0,2030.0,10872.0
-73.88729833,40.82323667,1.0380143197003801e-11,1.4438804825665619e-05,28.0,56.0,2.7401820129441155,2.896161302023973,1.5159913075234317,1.551355547596108,802.0,4306.0,2030.0,10872.0
-73.88725167,40.82323167,1.0380143197003801e-11,1.4438804825665619e-05,28.0,56.0,2.733092867306066,2.896161302023973,1.5226491270737956,1.551355547596108,797.0,4303.0,2030.0,10872.0
-73.88712833,40.82322333,1.0380143197003801e-11,1.4438804825665619e-05,27.0,57.0,2.64077130195834,2.870578150655672,1.548716184218605,1.5436252893968112,761.0,4192.0,2030.0,10514.0
-73.88711,40.82319833,1.0380143197003801e-11,1.4438804825665619e-05,27.0,57.0,2.632235217189686,2.870578150655672,1.555468016178165,1.5436252893968112,757.0,4210.0,2030.0,10514.0
-73.88710167,40.82316833,1.0380143197003801e-11,1.4438804825665619e-05,27.0,58.0,2.632235217189686,2.87242068348749,1.555468016178165,1.5506057129448996,757.0,4271.0,2030.0,10131.0
-73.887115,40.823125,1.0380143197003801e-11,1.4438804825665619e-05,27.0,58.0,2.6286296801033107,2.859601735196209,1.562645884196267,1.550643260926507,755.0,4242.0,1408.0,10131.0
-73.88713833,40.82307,1.0380143197003801e-11,1.4438804825665619e-05,27.0,59.0,2.6286296801033107,2.8627152816874704,1.562645884196267,1.548958920307921,755.0,4211.0,1408.0,10131.0
-73.88716833,40.82300667,1.0380143197003801e-11,1.4438804825665619e-05,27.0,59.0,2.597309878562863,2.8582845205675325,1.563627417292891,1.5506505032196667,757.0,4194.0,1408.0,10131.0
-73.88720667,40.82294,1.0380143197003801e-11,1.4438804825665619e-05,27.0,60.0,2.598448693239488,2.851458970212922,1.5711565847779143,1.5582170400882123,757.0,4191.0,1408.0,10131.0
-73.88731333,40.822805,1.0380143197003801e-11,1.4438804825665619e-05,27.0,60.0,2.563848225035263,2.8553251096479695,1.5783487763478028,1.559171459206084,757.0,4256.0,1408.0,10131.0
-73.887435,40.82266667,1.0380143197003801e-11,1.4438804825665619e-05,27.0,63.0,2.5743709071533676,2.8773611102163414,1.585544822555916,1.5664038491154164,755.0,4352.0,1408.0,10609.0
-73.88758833,40.82253333,0.0,0.0,28.0,65.0,2.6811670236582215,2.8858784219869276,1.6254235545016413,1.5578774463560041,914.0,4414.0,2030.0,10609.0
-73.88767,40.82246833,0.0,0.0,28.0,66.0,2.7443828898742564,2.885676032740659,1.6553977430107008,1.5574743950906018,1008.0,4481.0,2883.0,10609.0
-73.88783,40.82233667,0.0,0.0,29.0,67.0,2.8205733660647323,2.9120193038699647,1.6824478401220873,1.545655418795643,1029.0,4659.0,2883.0,10580.0
-73.88792167,40.82226833,0.0,0.0,27.0,68.0,2.8938337888193204,2.9470190659615865,1.6846224533137413,1.578642054395559,1086.0,4928.0,2261.0,11514.0
-73.88801167,40.82219833,0.0,0.0,25.0,67.0,2.930568069845918,2.9491860644750085,1.7000443166607704,1.5707558304780125,1128.0,4971.0,1994.0,11898.0
-73.888095,40.82213,0.0,0.0,25.0,69.0,2.8411671398414295,2.9627746428132244,1.326607852460992,1.5596231732679031,1101.0,5030.0,1994.0,13252.0
-73.88826,40.82200833,7.280889413558038e-11,5.565249013631099e-05,21.0,75.0,2.909280201062434,2.9618010348575745,1.3931255942552616,1.555542459595541,1141.0,5141.0,1994.0,13252.0
